Depo Date,Action Date,User Name,User Role,Registered User,Job #,Event category,Event Name,DepositionId,Event count
5/3/2023 10:00,5/3/2023 6:00,Jessica Perry,Attorney,Yes,66437,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,51ea5cf0-0c0d-4327-8387-1c5dac01782w,1
5/3/2023 10:00,5/3/2023 6:00,Jessica Perry,Attorney,Yes,66437,Screen Share,Started screen-sharing In Depo,51ea5cf0-0c0d-4327-8387-1c5dac01782w,3
5/3/2023 10:00,5/3/2023 6:00,Oprah Winfrey,TechExpert,ADMIN,66437,Screen Share,Clicked RED 'Stop Share' button In Depo,51ea5cf0-0c0d-4327-8387-1c5dac01782w,1
5/3/2023 10:00,5/3/2023 6:00,Oprah Winfrey,TechExpert,ADMIN,66437,Screen Share,Started screen-sharing In Depo,51ea5cf0-0c0d-4327-8387-1c5dac01782w,1
5/3/2023 10:00,5/3/2023 7:00,Christopher Raupers,Attorney,Yes,49601,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,2
5/3/2023 10:00,5/3/2023 7:00,Marty McFly,TechExpert,ADMIN,49601,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,1
5/3/2023 10:00,5/3/2023 7:00,Perry Grossman,Observer,Yes,66437,Send Exhibit Copy,Sent Exhibit Copy to another participant In Depo,51ea5cf0-0c0d-4327-8387-1c5dac01782w,1
5/3/2023 10:00,5/3/2023 8:00,Christopher Raupers,Attorney,Yes,49601,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,3
5/3/2023 10:00,5/3/2023 9:00,Christopher Raupers,Attorney,Yes,49601,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,1
5/3/2023 10:00,5/3/2023 10:00,Christopher Raupers,Attorney,Yes,49601,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,9
5/3/2023 10:00,5/3/2023 11:00,Christopher Raupers,Attorney,Yes,49601,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,6
5/3/2023 10:00,5/3/2023 11:00,Christopher Raupers,Attorney,Yes,49601,Send Exhibit Copy,Sent Exhibit Copy to another participant In Depo,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,2
5/3/2023 10:00,5/3/2023 11:00,Peter Metzger,Observer,No,49601,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,2
5/3/2023 10:00,5/3/2023 12:00,Christopher Raupers,Attorney,Yes,49601,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,2
5/3/2023 10:00,5/3/2023 12:00,Diane Cardoso,Attorney,Yes,49601,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,4
5/3/2023 10:00,5/3/2023 15:00,Chris Brown,Observer,Yes,49601,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,1
5/3/2023 10:00,5/3/2023 15:00,Christopher Raupers,Attorney,Yes,49601,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,1
5/3/2023 10:00,5/3/2023 15:00,Michelle Gruendel,Observer,Yes,49601,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,1
5/3/2023 10:00,5/3/2023 16:00,james ryan,Observer,Yes,49601,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,2
5/3/2023 10:00,5/3/2023 17:00,james ryan,Observer,Yes,49601,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,41
5/3/2023 10:00,5/4/2023 5:00,Courtney Cox,CourtReporter,CR,49601,Post Deposition Summary Tab,DL Rough Draft from Summary Tab in Post Depo,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,1
5/3/2023 10:00,5/4/2023 5:00,Courtney Cox,CourtReporter,CR,49601,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,1
5/3/2023 10:00,5/10/2023 10:00,Diane Cardoso,Attorney,Yes,49601,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,3
5/3/2023 10:00,5/19/2023 9:00,Christopher Raupers,Attorney,Yes,49601,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,2
5/3/2023 10:00,5/19/2023 11:00,Chris Brown,Observer,Yes,49601,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,1
5/3/2023 10:00,5/19/2023 12:00,Calendar Clerk,Teammate,Yes,49601,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,1
5/3/2023 10:00,5/19/2023 12:00,Michelle Gruendel,Observer,Yes,49601,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,2
5/3/2023 10:00,5/19/2023 13:00,Chris Brown,Observer,Yes,49601,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,1
5/3/2023 10:00,5/20/2023 14:00,Chris Brown,Observer,Yes,49601,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,86
5/3/2023 10:00,5/30/2023 8:00,Michelle Gruendel,Observer,Yes,49601,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,2
5/3/2023 10:00,6/1/2023 13:00,Theodoros Basdekis,Attorney,Yes,96376,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,6f85b0b9-6493-4981-b4b5-1551a66aeq86,3
5/3/2023 10:00,6/8/2023 8:00,Calendar Clerk,Teammate,Yes,49601,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,f5581b5d-09ce-4af6-96dd-cfbcedbf7b2q,1
5/3/2023 10:00,9/12/2023 10:00,Theodoros Basdekis,Attorney,Yes,96376,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,6f85b0b9-6493-4981-b4b5-1551a66aeq86,2
5/3/2023 10:30,5/3/2023 7:00,Jessica Perry,Attorney,Yes,36471,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,730be1c9-06cf-4048-b407-6e2aa5138f6w,1
5/3/2023 10:30,5/3/2023 9:00,Jessica Perry,Attorney,Yes,36471,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,730be1c9-06cf-4048-b407-6e2aa5138f6w,5
5/3/2023 10:30,5/3/2023 10:00,Jessica Perry,Attorney,Yes,36471,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,730be1c9-06cf-4048-b407-6e2aa5138f6w,1
5/3/2023 10:30,5/3/2023 11:00,Jessica Perry,Attorney,Yes,36471,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,730be1c9-06cf-4048-b407-6e2aa5138f6w,1
5/3/2023 10:30,5/3/2023 12:00,Jessica Perry,Attorney,Yes,36471,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,730be1c9-06cf-4048-b407-6e2aa5138f6w,2
5/3/2023 10:30,5/3/2023 13:00,Jessica Perry,Attorney,Yes,36471,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,730be1c9-06cf-4048-b407-6e2aa5138f6w,3
5/3/2023 10:30,5/3/2023 13:00,Jessica Perry,Attorney,Yes,36471,Screen Share,Clicked RED 'Stop Share' button In Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,1
5/3/2023 10:30,5/3/2023 13:00,Jessica Perry,Attorney,Yes,36471,Screen Share,Started screen-sharing In Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,1
5/3/2023 10:30,5/3/2023 14:00,Jessica Perry,Attorney,Yes,36471,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,730be1c9-06cf-4048-b407-6e2aa5138f6w,1
5/3/2023 10:30,5/3/2023 16:00,Perry Grossman,Observer,Yes,36471,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,5
5/3/2023 10:30,5/4/2023 7:00,George Clooney,CourtReporter,CR,36471,Post Deposition Summary Tab,DL Rough Draft from Summary Tab in Post Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,1
5/3/2023 10:30,5/4/2023 7:00,George Clooney,CourtReporter,CR,36471,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,8
5/3/2023 10:30,5/4/2023 8:00,George Clooney,CourtReporter,CR,36471,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,3
5/3/2023 10:30,5/4/2023 9:00,George Clooney,CourtReporter,CR,36471,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,4
5/3/2023 10:30,5/5/2023 13:00,Alanis McAlmont,Paralegal,Yes,36471,Post Deposition Summary Tab,DL Rough Draft from Summary Tab in Post Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,1
5/3/2023 10:30,5/5/2023 13:00,Alanis McAlmont,Paralegal,Yes,36471,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,1
5/3/2023 10:30,5/8/2023 7:00,Alanis McAlmont,Paralegal,Yes,36471,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,1
5/3/2023 10:30,5/11/2023 12:00,George Clooney,CourtReporter,CR,36471,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,33
5/3/2023 10:30,5/11/2023 12:00,George Clooney,CourtReporter,CR,36471,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,2
5/3/2023 10:30,5/11/2023 13:00,George Clooney,CourtReporter,CR,36471,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,35
5/3/2023 10:30,5/11/2023 13:00,George Clooney,CourtReporter,CR,36471,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,1
5/3/2023 10:30,5/12/2023 8:00,Perry Grossman,Observer,Yes,36471,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,1
5/3/2023 10:30,5/12/2023 9:00,Jessica Perry,Attorney,Yes,36471,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,1
5/3/2023 10:30,5/12/2023 9:00,George Clooney,CourtReporter,CR,36471,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,1
5/3/2023 10:30,5/12/2023 13:00,Alanis McAlmont,Paralegal,Yes,36471,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,2
5/3/2023 10:30,5/15/2023 10:00,Alanis McAlmont,Paralegal,Yes,36471,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,1
5/3/2023 10:30,5/16/2023 10:00,Molly Biklen,Attorney,Yes,36471,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,17
5/3/2023 10:30,6/14/2023 7:00,Oprah Winfrey,Observer,ADMIN,36471,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,730be1c9-06cf-4048-b407-6e2aa5138f6w,11
5/3/2023 11:00,5/3/2023 8:00,Emma Wiegand,Attorney,Yes,96703,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,2e0a9262-3643-4b46-84ae-956cbbwe3912,1
5/3/2023 11:00,5/3/2023 9:00,Emma Wiegand,Attorney,Yes,96703,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,2e0a9262-3643-4b46-84ae-956cbbwe3912,1
5/3/2023 11:00,5/3/2023 10:00,Alak Shah,Attorney,Yes,96703,Post Deposition Summary Tab,DL Rough Draft from Summary Tab in Post Depo,2e0a9262-3643-4b46-84ae-956cbbwe3912,1
5/3/2023 11:00,5/3/2023 10:00,Alak Shah,Attorney,Yes,96703,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,2e0a9262-3643-4b46-84ae-956cbbwe3912,4
5/3/2023 11:00,5/3/2023 10:00,Camilla Cabello,CourtReporter,CR,96703,Post Deposition Summary Tab,DL Rough Draft from Summary Tab in Post Depo,2e0a9262-3643-4b46-84ae-956cbbwe3912,1
5/3/2023 11:00,5/3/2023 10:00,Camilla Cabello,CourtReporter,CR,96703,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,2e0a9262-3643-4b46-84ae-956cbbwe3912,1
5/3/2023 11:00,5/15/2023 8:00,Emma Wiegand,Attorney,Yes,96703,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,2e0a9262-3643-4b46-84ae-956cbbwe3912,7
5/3/2023 11:00,6/20/2023 7:00,Bernadette Kilduff,Teammate,Yes,96703,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,2e0a9262-3643-4b46-84ae-956cbbwe3912,4
6/2/2023 9:00,6/2/2023 12:00,Denise Richards,CourtReporter,CR,77763,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,3c79daba-25db-4d2a-88ca-1054a71e56q7,10
6/2/2023 9:00,6/2/2023 12:00,Denise Richards,CourtReporter,CR,77763,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,3c79daba-25db-4d2a-88ca-1054a71e56q7,2
6/2/2023 9:00,6/2/2023 13:00,Christina Battipaglia,Attorney,Yes,77763,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,3c79daba-25db-4d2a-88ca-1054a71e56q7,3
6/2/2023 9:00,6/2/2023 13:00,Denise Richards,CourtReporter,CR,77763,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,3c79daba-25db-4d2a-88ca-1054a71e56q7,2
6/2/2023 9:00,6/2/2023 13:00,Denise Richards,CourtReporter,CR,77763,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,3c79daba-25db-4d2a-88ca-1054a71e56q7,1
6/2/2023 9:00,6/5/2023 6:00,Denise Richards,CourtReporter,CR,77763,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,3c79daba-25db-4d2a-88ca-1054a71e56q7,43
6/2/2023 9:00,6/5/2023 6:00,Denise Richards,CourtReporter,CR,77763,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,3c79daba-25db-4d2a-88ca-1054a71e56q7,7
6/2/2023 9:00,6/5/2023 7:00,Denise Richards,CourtReporter,CR,77763,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,3c79daba-25db-4d2a-88ca-1054a71e56q7,7
6/2/2023 9:00,6/5/2023 7:00,Denise Richards,CourtReporter,CR,77763,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,3c79daba-25db-4d2a-88ca-1054a71e56q7,2
6/2/2023 9:00,6/5/2023 8:00,Denise Richards,CourtReporter,CR,77763,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,3c79daba-25db-4d2a-88ca-1054a71e56q7,6
6/2/2023 9:00,6/5/2023 8:00,Denise Richards,CourtReporter,CR,77763,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,3c79daba-25db-4d2a-88ca-1054a71e56q7,2
6/2/2023 9:00,6/5/2023 9:00,Denise Richards,CourtReporter,CR,77763,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,3c79daba-25db-4d2a-88ca-1054a71e56q7,2
6/2/2023 9:00,6/5/2023 11:00,Lori Arnsparger,Teammate,Yes,77763,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,3c79daba-25db-4d2a-88ca-1054a71e56q7,2
6/2/2023 9:30,6/2/2023 7:00,Suzanne Messer,Attorney,Yes,97253,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,a025a77a-a1d4-4dec-a03d-0c50435dq001,3
6/2/2023 9:30,6/2/2023 8:00,Suzanne Messer,Attorney,Yes,97253,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,a025a77a-a1d4-4dec-a03d-0c50435dq001,3
6/2/2023 9:30,6/2/2023 9:00,Suzanne Messer,Attorney,Yes,97253,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,a025a77a-a1d4-4dec-a03d-0c50435dq001,3
6/2/2023 9:30,6/2/2023 9:00,Suzanne Messer,Attorney,Yes,97253,Send Exhibit Copy,Sent Exhibit Copy to another participant In Depo,a025a77a-a1d4-4dec-a03d-0c50435dq001,1
6/2/2023 9:30,6/2/2023 10:00,Suzanne Messer,Attorney,Yes,97253,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,a025a77a-a1d4-4dec-a03d-0c50435dq001,5
6/2/2023 9:30,6/2/2023 10:00,Suzanne Messer,Attorney,Yes,97253,Send Exhibit Copy,Sent Exhibit Copy to another participant In Depo,a025a77a-a1d4-4dec-a03d-0c50435dq001,2
6/2/2023 9:30,6/2/2023 11:00,Suzanne Messer,Attorney,Yes,97253,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,a025a77a-a1d4-4dec-a03d-0c50435dq001,8
6/2/2023 9:30,6/2/2023 12:00,Suzanne Messer,Attorney,Yes,97253,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,a025a77a-a1d4-4dec-a03d-0c50435dq001,2
6/2/2023 9:30,6/2/2023 12:00,Suzanne Messer,Attorney,Yes,97253,Send Exhibit Copy,Sent Exhibit Copy to another participant In Depo,a025a77a-a1d4-4dec-a03d-0c50435dq001,1
6/2/2023 9:30,6/13/2023 3:00,Margie O'Dell,CourtReporter,CR,97253,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,a025a77a-a1d4-4dec-a03d-0c50435dq001,42
6/2/2023 9:30,6/13/2023 3:00,Margie O'Dell,CourtReporter,CR,97253,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,a025a77a-a1d4-4dec-a03d-0c50435dq001,4
6/2/2023 9:30,6/13/2023 9:00,Margie O'Dell,CourtReporter,CR,97253,Post Depo Marked Exhibits Tab,Uploaded NEW Exhibit to Marked Exhibits tab in Post Depo,a025a77a-a1d4-4dec-a03d-0c50435dq001,3
6/2/2023 9:30,6/13/2023 9:00,Margie O'Dell,CourtReporter,CR,97253,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,a025a77a-a1d4-4dec-a03d-0c50435dq001,29
6/2/2023 9:30,6/13/2023 10:00,Margie O'Dell,CourtReporter,CR,97253,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,a025a77a-a1d4-4dec-a03d-0c50435dq001,8
6/2/2023 9:30,6/13/2023 17:00,Margie O'Dell,CourtReporter,CR,97253,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,a025a77a-a1d4-4dec-a03d-0c50435dq001,6
6/2/2023 9:30,6/13/2023 17:00,Margie O'Dell,CourtReporter,CR,97253,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,a025a77a-a1d4-4dec-a03d-0c50435dq001,2
6/2/2023 9:30,6/14/2023 8:00,Margie O'Dell,CourtReporter,CR,97253,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,a025a77a-a1d4-4dec-a03d-0c50435dq001,8
6/2/2023 9:30,6/14/2023 8:00,Margie O'Dell,CourtReporter,CR,97253,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,a025a77a-a1d4-4dec-a03d-0c50435dq001,1
6/2/2023 9:30,6/14/2023 10:00,Margie O'Dell,CourtReporter,CR,97253,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,a025a77a-a1d4-4dec-a03d-0c50435dq001,3
6/2/2023 9:30,6/14/2023 10:00,Margie O'Dell,CourtReporter,CR,97253,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,a025a77a-a1d4-4dec-a03d-0c50435dq001,1
6/2/2023 9:30,6/19/2023 3:00,Margie O'Dell,CourtReporter,CR,97253,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,a025a77a-a1d4-4dec-a03d-0c50435dq001,15
6/2/2023 9:30,6/19/2023 3:00,Margie O'Dell,CourtReporter,CR,97253,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,a025a77a-a1d4-4dec-a03d-0c50435dq001,1
6/2/2023 9:30,6/19/2023 10:00,Margie O'Dell,CourtReporter,CR,97253,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,a025a77a-a1d4-4dec-a03d-0c50435dq001,15
6/2/2023 9:30,6/19/2023 10:00,Margie O'Dell,CourtReporter,CR,97253,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,a025a77a-a1d4-4dec-a03d-0c50435dq001,1
6/2/2023 9:30,6/19/2023 11:00,Margie O'Dell,CourtReporter,CR,97253,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,a025a77a-a1d4-4dec-a03d-0c50435dq001,35
6/12/2023 10:30,6/12/2023 8:00,Brittany Marigliano,Attorney,Yes,16805,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,00f6e823-2c6d-4676-9f48-b045c361d455,2
6/12/2023 10:30,6/12/2023 10:00,Camilla Cabello,CourtReporter,CR,16805,Post Deposition Summary Tab,DL Rough Draft from Summary Tab in Post Depo,00f6e823-2c6d-4676-9f48-b045c361d455,1
6/29/2023 10:00,7/19/2023 12:00,Angelina Jolie,CourtReporter,CR,47887,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,001de192-e798-4e72-a46c-f281a3a81b14,56
6/29/2023 10:00,7/19/2023 13:00,Angelina Jolie,CourtReporter,CR,47887,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,001de192-e798-4e72-a46c-f281a3a81b14,75
6/29/2023 10:00,7/19/2023 14:00,Angelina Jolie,CourtReporter,CR,47887,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,001de192-e798-4e72-a46c-f281a3a81b14,11
6/29/2023 10:00,7/20/2023 8:00,Angelina Jolie,CourtReporter,CR,47887,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,001de192-e798-4e72-a46c-f281a3a81b14,22
6/29/2023 10:00,7/20/2023 9:00,Angelina Jolie,CourtReporter,CR,47887,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,001de192-e798-4e72-a46c-f281a3a81b14,99
6/29/2023 10:00,7/24/2023 14:00,Angelina Jolie,CourtReporter,CR,47887,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,001de192-e798-4e72-a46c-f281a3a81b14,50
6/29/2023 10:00,7/24/2023 15:00,Angelina Jolie,CourtReporter,CR,47887,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,001de192-e798-4e72-a46c-f281a3a81b14,36
6/29/2023 10:00,7/25/2023 9:00,Melissa McCarthy,TechExpert,ADMIN,17887,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,001de192-e798-4e72-a46c-f281a3a81b14,6
6/29/2023 10:00,9/12/2023 10:00,christine emmick,Teammate,Yes,17887,Post Deposition Transcript Tab,Clicked on 'Transcript' tab in Post Depo,001de192-e798-4e72-a46c-f281a3a81b14,1
6/29/2023 10:00,9/12/2023 10:00,christine emmick,Teammate,Yes,17887,Post Deposition Transcript Tab,DL CERTIFIED TRANSCRIPT from Transcript Tab in Post Depo,001de192-e798-4e72-a46c-f281a3a81b14,1
7/10/2023 14:30,7/10/2023 11:00,Frank  Discipio,Attorney,No,18048,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,011fa1d5-ee18-44bb-9fe9-b266788cdcd2,4
7/10/2023 14:30,7/10/2023 13:00,Scarlett Johansen,CourtReporter,CR,18048,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,011fa1d5-ee18-44bb-9fe9-b266788cdcd2,74
7/10/2023 14:30,7/10/2023 14:00,Scarlett Johansen,CourtReporter,CR,18048,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,011fa1d5-ee18-44bb-9fe9-b266788cdcd2,22
7/13/2023 10:00,7/13/2023 8:00,Christopher   Cellante,Attorney,No,18193,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,00633d16-fdfe-4f75-8f93-21229bed8fb2,11
7/13/2023 10:00,7/13/2023 9:00,Christopher   Cellante,Attorney,No,18193,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,00633d16-fdfe-4f75-8f93-21229bed8fb2,1
7/13/2023 10:00,7/13/2023 9:00,Thomas Carafa,Attorney,Yes,18193,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,00633d16-fdfe-4f75-8f93-21229bed8fb2,2
7/13/2023 10:00,7/13/2023 9:00,Thomas Carafa,Attorney,Yes,18193,Send Exhibit Copy,Sent Exhibit Copy to another participant In Depo,00633d16-fdfe-4f75-8f93-21229bed8fb2,2
